rho_global,regime,regime_label,horizon,sigma_weighted_member_mean,ambiguity_weighted_variance_raw,ambiguity_weighted_std_raw,mc_noise_contribution_plugin,mc_noise_contribution_worstcase_expected,ambiguity_variance_plugin_corrected,ambiguity_std_plugin_corrected,ambiguity_member_min,ambiguity_member_max,ambiguity_member_range,retained_weight_ess,n_retained_hypotheses,interpretation,sigma_m1,sigma_m2_mean,sigma_m3_B2000,sigma_whitebox,abs_error_m1,abs_error_m2,abs_error_m3_B2000
0.99,G0,R_easy,115.0,0.9741994507232061,0.00029827789784362394,0.017270723720899016,4.1430370012269645e-05,0.0014673756194154889,0.0002568475278313543,0.01602646336006027,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9555555555555556,0.9741994507232068,0.965,0.03500000000000003,0.009444444444444366,0.009199450723206826
0.99,G0,R_easy,120.0,0.9736991476498018,0.00029833834475874866,0.0172724736143596,4.1720000606893686e-05,0.0014673756194154889,0.000256618344151855,0.016019311600435737,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.952222222222222,0.9736991476498024,0.965,0.03500000000000003,0.012777777777777999,0.008699147649802397
0.99,G0,R_easy,125.0,0.9752000626118296,0.00029906548774753447,0.01729350998922817,4.1054170361574095e-05,0.0014673756194154889,0.0002580113173859604,0.016062730695182572,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9633333333333332,0.97520006261183,0.965,0.03500000000000003,0.0016666666666668162,0.01020006261183004
0.99,G0,R_easy,130.0,0.9736997437763051,0.0002989446613219003,0.01729001623255167,4.239758129160924e-05,0.0014673756194154889,0.000256547080030291,0.016017087126887056,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9633333333333332,0.9736997437763056,0.96,0.040000000000000036,0.0033333333333331883,0.013699743776305673
0.99,G0,R_easy,135.0,0.9731997358952451,0.0003005747811187255,0.017337092637427,4.292144999414223e-05,0.0014673756194154889,0.00025765333112458326,0.016051583446021245,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.96,0.9731997358952458,0.96,0.040000000000000036,0.0,0.013199735895245812
0.99,G0,R_easy,140.0,0.9712003062393231,0.00031163207695850684,0.01765310389020885,4.588264593259195e-05,0.0014673756194154889,0.0002657494310259149,0.016301822935669338,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9566666666666666,0.9712003062393236,0.96,0.040000000000000036,0.0033333333333334103,0.011200306239323665
0.99,G0,R_easy,145.0,0.9737006293533388,0.0003166545245236589,0.017794789252015854,4.3090857250118414e-05,0.0014673756194154889,0.0002735636672735405,0.016539760193955064,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.97,0.9737006293533392,0.955,0.04500000000000004,0.015000000000000013,0.01870062935333927
0.99,G0,R_easy,150.0,0.9737006293533388,0.0003166545245236589,0.017794789252015854,4.3090857250118414e-05,0.0014673756194154889,0.0002735636672735405,0.016539760193955064,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9633333333333334,0.9737006293533392,0.945,0.05500000000000005,0.018333333333333424,0.02870062935333928
0.99,G0,R_easy,155.0,0.9722009123861322,0.00031934664277088944,0.017870272599232767,4.5301347482420325e-05,0.0014673756194154889,0.00027404529528846913,0.016554313494931437,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.96,0.9722009123861328,0.945,0.05500000000000005,0.015000000000000013,0.02720091238613287
0.99,G0,R_easy,160.0,0.9717006093127276,0.0003151837707261733,0.01775341574813628,4.5592336250993385e-05,0.0014673756194154889,0.0002695914344751799,0.01641923976544529,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.96,0.9717006093127282,0.945,0.05500000000000005,0.015000000000000013,0.02670060931272822
0.99,G0,R_easy,165.0,0.9764950822251818,3.038597502326487e-05,0.005512347505669873,4.093924201387152e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9733333333333332,0.9764950822251824,0.95,0.050000000000000044,0.023333333333333206,0.026495082225182487
0.99,G0,R_easy,170.0,0.9759947791517772,2.718452189224696e-05,0.0052138778171574906,4.1232268043368074e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9733333333333332,0.975994779151778,0.95,0.050000000000000044,0.023333333333333206,0.025994779151778058
0.99,G0,R_easy,175.0,0.9759947791517772,2.718452189224696e-05,0.0052138778171574906,4.1232268043368074e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9688888888888888,0.975994779151778,0.95,0.050000000000000044,0.018888888888888844,0.025994779151778058
0.99,G0,R_easy,180.0,0.9754944760783727,2.4594247038278697e-05,0.004959258718627079,4.152461498589014e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9688888888888888,0.9754944760783734,0.945,0.05500000000000005,0.02388888888888885,0.03049447607837341
0.99,G0,R_easy,185.0,0.9789954110810116,2.5641201506339627e-05,0.005063714200696918,3.833084016617875e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.98,0.9789954110810122,0.945,0.05500000000000005,0.03500000000000003,0.03399541108101223
0.99,G0,R_easy,190.0,0.9784951080076071,2.271802358237813e-05,0.0047663427890132,3.862522436962428e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9766666666666666,0.9784951080076078,0.945,0.05500000000000005,0.03166666666666662,0.0334951080076078
0.99,G0,R_easy,195.0,0.9779948049342025,2.0406023935465955e-05,0.004517302727897031,3.8918929486095346e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9733333333333334,0.9779948049342032,0.945,0.05500000000000005,0.028333333333333433,0.03299480493420326
0.99,G0,R_easy,200.0,0.9779948049342025,2.0406023935465955e-05,0.004517302727897031,3.8918929486095346e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9733333333333334,0.9779948049342032,0.94,0.06000000000000005,0.03333333333333344,0.03799480493420326
0.99,G0,R_easy,205.0,0.9799945297824691,1.5835077973940733e-05,0.003979331347593555,3.6145969083116515e-05,0.0014673756194154889,0.0,0.0,0.967741935483871,1.0,0.032258064516129004,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9766666666666666,0.97999452978247,0.96,0.040000000000000036,0.016666666666666607,0.019994529782470072
0.99,G0,R_easy,210.0,0.9789919698418027,4.670046018475609e-05,0.006833773495277414,5.108959999317287e-05,0.0014673756194154889,0.0,0.0,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9766666666666666,0.9789919698418036,0.96,0.040000000000000036,0.016666666666666607,0.018991969841803624
0.99,G0,R_easy,215.0,0.9779925559480006,4.9484879769475914e-05,0.007034549009671901,5.303962273377697e-05,0.0014673756194154889,0.0,0.0,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9766666666666666,0.9779925559480012,0.96,0.040000000000000036,0.016666666666666607,0.0179925559480012
0.99,G0,R_easy,220.0,0.9774922528745961,4.667002344263001e-05,0.006831546197064762,5.3333327850248034e-05,0.0014673756194154889,0.0,0.0,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9766666666666666,0.9774922528745968,0.96,0.040000000000000036,0.016666666666666607,0.01749225287459688
0.99,G0,R_easy,225.0,0.9789928669024651,5.081858203944733e-05,0.007128715314798827,5.221600598442777e-05,0.0014673756194154889,0.0,0.0,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.98,0.9789928669024658,0.96,0.040000000000000036,0.020000000000000018,0.01899286690246582
0.99,G0,R_easy,230.0,0.9779925559480006,4.9484879769475914e-05,0.007034549009671901,5.303962273377697e-05,0.0014673756194154889,0.0,0.0,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.98,0.9779925559480012,0.955,0.04500000000000004,0.025000000000000022,0.022992555948001203
0.99,G0,R_easy,235.0,0.9764916467277872,4.287384562008713e-05,0.006547812277401295,5.3918700822266655e-05,0.0014673756194154889,0.0,0.0,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.98,0.976491646727788,0.95,0.050000000000000044,0.030000000000000027,0.026491646727788032
0.99,G0,R_easy,240.0,0.9759919397808862,4.583146163265943e-05,0.006769893768196029,5.4885912101606246e-05,0.0014673756194154889,0.0,0.0,0.935483870967742,1.0,0.06451612903225801,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.98,0.9759919397808868,0.95,0.050000000000000044,0.030000000000000027,0.025991939780886875
0.99,G1,R_mid,60.0,0.8920817571012363,0.0005108668223422442,0.022602363202599948,0.0005284236031616464,0.0014673756194154889,0.0,0.0,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8577777777777779,0.8920817571012368,0.87,0.13,0.012222222222222134,0.022081757101236832
0.99,G1,R_mid,65.0,0.902146530169828,0.0004605144837474937,0.021459601201967705,0.0003423028324279967,0.0014673756194154889,0.00011821165131949699,0.010872518168276243,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8833333333333335,0.9021465301698288,0.895,0.10499999999999998,0.011666666666666492,0.007146530169828802
0.99,G1,R_mid,70.0,0.8941449568202179,0.0005276340167080528,0.022970285516467855,0.0003492016166696158,0.0014673756194154889,0.00017843240003843702,0.013357859111341047,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8722222222222222,0.8941449568202187,0.895,0.10499999999999998,0.022777777777777786,0.0008550431797813562
0.99,G1,R_mid,75.0,0.8851560750629421,0.0005718974172202635,0.023914376789292743,0.0003917400883992354,0.0014673756194154889,0.0001801573288210281,0.013422269883333001,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8588888888888889,0.8851560750629429,0.895,0.10499999999999998,0.036111111111111094,0.009843924937057102
